retrieval_num,agent_type,length,reward,trauma_encounter
871,FeatureAgent,50,50,False
872,FeatureAgent,50,50,False
873,FeatureAgent,50,50,False
874,FeatureAgent,50,50,False
875,FeatureAgent,50,50,False
876,FeatureAgent,50,50,False
877,FeatureAgent,50,50,False
878,FeatureAgent,50,50,False
879,FeatureAgent,50,50,False
880,FeatureAgent,50,50,False
881,FeatureAgent,50,50,False
882,FeatureAgent,7,-44,True
883,FeatureAgent,15,15,False
884,FeatureAgent,50,50,False
885,FeatureAgent,50,50,False
886,FeatureAgent,50,50,False
887,FeatureAgent,50,-1,True
888,FeatureAgent,50,50,False
889,FeatureAgent,50,50,False
890,FeatureAgent,50,50,False
891,FeatureAgent,50,50,False
892,FeatureAgent,50,50,False
893,FeatureAgent,50,50,False
894,FeatureAgent,50,50,False
895,FeatureAgent,50,50,False
896,FeatureAgent,49,-2,True
897,FeatureAgent,50,50,False
898,FeatureAgent,50,50,False
899,FeatureAgent,50,50,False
900,FeatureAgent,50,50,False
901,FeatureAgent,50,50,False
902,FeatureAgent,50,50,False
903,FeatureAgent,50,50,False
904,FeatureAgent,50,50,False
905,FeatureAgent,50,50,False
906,FeatureAgent,50,50,False
907,FeatureAgent,50,50,False
908,FeatureAgent,50,50,False
909,FeatureAgent,50,50,False
910,FeatureAgent,50,50,False
911,FeatureAgent,50,50,False
912,FeatureAgent,50,50,False
913,FeatureAgent,50,50,False
914,FeatureAgent,50,50,False
915,FeatureAgent,50,50,False
916,FeatureAgent,50,50,False
917,FeatureAgent,50,50,False
918,FeatureAgent,50,50,False
919,FeatureAgent,50,50,False
920,FeatureAgent,50,50,False
921,FeatureAgent,50,50,False
922,FeatureAgent,50,50,False
923,FeatureAgent,50,50,False
924,FeatureAgent,50,50,False
925,FeatureAgent,50,50,False
926,FeatureAgent,50,50,False
927,FeatureAgent,50,50,False
928,FeatureAgent,50,50,False
929,FeatureAgent,50,50,False
930,FeatureAgent,50,50,False
931,FeatureAgent,50,50,False
932,FeatureAgent,50,50,False
933,FeatureAgent,50,50,False
934,FeatureAgent,50,50,False
935,FeatureAgent,50,50,False
936,FeatureAgent,50,50,False
937,FeatureAgent,50,50,False
938,FeatureAgent,50,50,False
939,FeatureAgent,50,50,False
940,FeatureAgent,50,50,False
941,FeatureAgent,50,50,False
942,FeatureAgent,50,50,False
943,FeatureAgent,50,50,False
944,FeatureAgent,50,50,False
945,FeatureAgent,50,50,False
946,FeatureAgent,50,50,False
947,FeatureAgent,50,50,False
948,FeatureAgent,50,50,False
949,FeatureAgent,50,50,False
950,FeatureAgent,50,50,False
951,FeatureAgent,50,50,False
952,FeatureAgent,50,50,False
953,FeatureAgent,50,50,False
954,FeatureAgent,50,50,False
955,FeatureAgent,50,50,False
956,FeatureAgent,50,50,False
957,FeatureAgent,50,50,False
958,FeatureAgent,50,50,False
959,FeatureAgent,50,50,False
960,FeatureAgent,50,50,False
961,FeatureAgent,50,50,False
962,FeatureAgent,50,50,False
963,FeatureAgent,50,50,False
964,FeatureAgent,50,50,False
965,FeatureAgent,50,50,False
966,FeatureAgent,50,50,False
967,FeatureAgent,50,50,False
968,FeatureAgent,50,50,False
969,FeatureAgent,50,50,False
970,FeatureAgent,50,50,False
971,FeatureAgent,50,50,False
972,FeatureAgent,50,50,False
973,FeatureAgent,50,50,False
974,FeatureAgent,50,50,False
975,FeatureAgent,50,50,False
976,FeatureAgent,50,50,False
977,FeatureAgent,50,50,False
978,FeatureAgent,50,50,False
979,FeatureAgent,50,50,False
980,FeatureAgent,50,50,False
981,FeatureAgent,50,50,False
982,FeatureAgent,50,50,False
983,FeatureAgent,50,50,False
984,FeatureAgent,50,50,False
985,FeatureAgent,50,50,False
986,FeatureAgent,50,50,False
987,FeatureAgent,50,50,False
988,FeatureAgent,50,50,False
989,FeatureAgent,50,50,False
990,FeatureAgent,50,50,False
991,FeatureAgent,50,50,False
992,FeatureAgent,50,50,False
993,FeatureAgent,50,50,False
994,FeatureAgent,50,50,False
995,FeatureAgent,50,50,False
996,FeatureAgent,50,50,False
997,FeatureAgent,50,50,False
998,FeatureAgent,50,50,False
999,FeatureAgent,50,50,False
1000,FeatureAgent,50,50,False
1,Agent,3,3,False
2,Agent,50,50,False
3,Agent,48,-3,True
4,Agent,1,1,False
5,Agent,1,1,False
6,Agent,1,1,False
7,Agent,1,1,False
8,Agent,1,1,False
9,Agent,1,1,False
10,Agent,1,1,False
11,Agent,1,1,False
12,Agent,1,1,False
13,Agent,1,1,False
14,Agent,1,1,False
15,Agent,1,1,False
16,Agent,1,1,False
17,Agent,1,1,False
18,Agent,1,1,False
19,Agent,1,1,False
20,Agent,1,1,False
21,Agent,1,1,False
22,Agent,1,1,False
23,Agent,1,1,False
24,Agent,1,1,False
25,Agent,1,1,False
26,Agent,1,1,False
27,Agent,1,1,False
28,Agent,1,1,False
29,Agent,1,1,False
30,Agent,1,1,False
31,Agent,1,1,False
32,Agent,1,1,False
33,Agent,1,1,False
34,Agent,2,2,False
35,Agent,2,-49,True
36,Agent,1,1,False
37,Agent,1,1,False
38,Agent,3,3,False
39,Agent,45,-6,True
40,Agent,1,1,False
41,Agent,1,1,False
42,Agent,1,1,False
43,Agent,1,1,False
44,Agent,1,1,False
45,Agent,1,1,False
46,Agent,1,1,False
47,Agent,1,1,False
48,Agent,1,1,False
49,Agent,1,1,False
50,Agent,1,1,False
51,Agent,1,1,False
52,Agent,1,1,False
53,Agent,1,1,False
54,Agent,1,1,False
55,Agent,1,1,False
56,Agent,1,1,False
57,Agent,1,1,False
58,Agent,1,1,False
59,Agent,1,1,False
60,Agent,1,1,False
61,Agent,1,1,False
62,Agent,1,1,False
63,Agent,1,1,False
64,Agent,1,1,False
65,Agent,1,1,False
66,Agent,1,1,False
67,Agent,1,1,False
68,Agent,1,1,False
69,Agent,1,1,False
70,Agent,1,1,False
71,Agent,1,1,False
72,Agent,2,2,False
73,Agent,1,1,False
74,Agent,50,50,False
75,Agent,50,50,False
76,Agent,50,50,False
77,Agent,50,50,False
78,Agent,50,50,False
79,Agent,50,50,False
80,Agent,50,50,False
81,Agent,43,-8,True
82,Agent,1,1,False
83,Agent,1,1,False
84,Agent,1,1,False
85,Agent,1,1,False
86,Agent,1,1,False
87,Agent,1,1,False
88,Agent,1,1,False
89,Agent,1,1,False
90,Agent,1,1,False
91,Agent,1,1,False
92,Agent,1,1,False
93,Agent,1,1,False
94,Agent,1,1,False
95,Agent,1,1,False
96,Agent,1,1,False
97,Agent,1,1,False
98,Agent,1,1,False
99,Agent,1,1,False
100,Agent,1,1,False
101,Agent,1,1,False
102,Agent,1,1,False
103,Agent,1,1,False
104,Agent,1,1,False
105,Agent,1,1,False
106,Agent,1,1,False
107,Agent,1,1,False
108,Agent,1,1,False
109,Agent,1,1,False
110,Agent,1,1,False
111,Agent,1,1,False
112,Agent,1,1,False
113,Agent,1,1,False
114,Agent,50,50,False
115,Agent,50,50,False
116,Agent,50,50,False
117,Agent,50,50,False
118,Agent,50,50,False
119,Agent,50,50,False
120,Agent,50,50,False
121,Agent,50,50,False
122,Agent,50,50,False
123,Agent,50,50,False
124,Agent,50,50,False
125,Agent,50,50,False
126,Agent,50,50,False
127,Agent,50,50,False
128,Agent,50,50,False
129,Agent,50,50,False
130,Agent,50,50,False
131,Agent,50,50,False
132,Agent,50,50,False
133,Agent,50,50,False
134,Agent,50,50,False
135,Agent,50,50,False
136,Agent,50,50,False
137,Agent,50,50,False
138,Agent,50,50,False
139,Agent,50,50,False
140,Agent,50,50,False
141,Agent,50,50,False
142,Agent,50,50,False
143,Agent,50,50,False
144,Agent,50,50,False
145,Agent,50,50,False
146,Agent,27,-24,True
147,Agent,1,1,False
148,Agent,1,1,False
149,Agent,1,1,False
150,Agent,1,1,False
151,Agent,1,1,False
152,Agent,1,1,False
153,Agent,1,1,False
154,Agent,1,1,False
155,Agent,1,1,False
156,Agent,1,1,False
157,Agent,1,1,False
158,Agent,1,1,False
159,Agent,1,1,False
160,Agent,1,1,False
161,Agent,1,1,False
162,Agent,1,1,False
163,Agent,1,1,False
164,Agent,1,1,False
165,Agent,1,1,False
166,Agent,1,1,False
167,Agent,1,1,False
168,Agent,1,1,False
169,Agent,1,1,False
170,Agent,1,1,False
171,Agent,2,2,False
172,Agent,1,1,False
173,Agent,1,1,False
174,Agent,2,2,False
175,Agent,50,50,False
176,Agent,50,50,False
177,Agent,50,50,False
178,Agent,50,50,False
179,Agent,50,50,False
180,Agent,50,50,False
181,Agent,50,50,False
182,Agent,50,50,False
183,Agent,50,50,False
184,Agent,50,50,False
185,Agent,50,50,False
186,Agent,50,50,False
187,Agent,50,50,False
188,Agent,50,50,False
189,Agent,50,50,False
190,Agent,50,50,False
191,Agent,50,50,False
192,Agent,50,50,False
193,Agent,50,50,False
194,Agent,50,50,False
195,Agent,50,50,False
196,Agent,50,50,False
197,Agent,32,-19,True
198,Agent,1,1,False
199,Agent,1,1,False
200,Agent,1,1,False
201,Agent,1,1,False
202,Agent,1,1,False
203,Agent,1,1,False
204,Agent,1,1,False
205,Agent,1,1,False
206,Agent,1,1,False
207,Agent,1,1,False
208,Agent,1,1,False
209,Agent,1,1,False
210,Agent,1,1,False
211,Agent,1,1,False
212,Agent,1,1,False
213,Agent,1,1,False
214,Agent,1,1,False
215,Agent,1,1,False
216,Agent,1,1,False
217,Agent,1,1,False
218,Agent,1,1,False
219,Agent,1,1,False
220,Agent,1,1,False
221,Agent,1,1,False
222,Agent,1,1,False
223,Agent,1,1,False
224,Agent,1,1,False
225,Agent,1,1,False
226,Agent,1,1,False
227,Agent,1,1,False
228,Agent,3,3,False
229,Agent,50,50,False
230,Agent,50,50,False
231,Agent,50,50,False
232,Agent,50,50,False
233,Agent,50,50,False
234,Agent,50,50,False
235,Agent,50,50,False
236,Agent,50,50,False
237,Agent,50,50,False
238,Agent,50,50,False
239,Agent,50,50,False
240,Agent,50,50,False
241,Agent,50,50,False
242,Agent,50,50,False
243,Agent,50,50,False
244,Agent,50,50,False
245,Agent,50,50,False
246,Agent,50,50,False
247,Agent,17,-34,True
248,Agent,1,1,False
249,Agent,1,1,False
250,Agent,1,1,False
251,Agent,1,1,False
252,Agent,1,1,False
253,Agent,1,1,False
254,Agent,1,1,False
255,Agent,1,1,False
256,Agent,1,1,False
257,Agent,1,1,False
258,Agent,1,1,False
259,Agent,1,1,False
260,Agent,1,1,False
261,Agent,1,1,False
262,Agent,1,1,False
263,Agent,1,1,False
264,Agent,1,1,False
265,Agent,1,1,False
266,Agent,1,1,False
267,Agent,1,1,False
268,Agent,1,1,False
269,Agent,1,1,False
270,Agent,1,1,False
271,Agent,2,2,False
272,Agent,1,1,False
273,Agent,1,1,False
274,Agent,1,1,False
275,Agent,1,1,False
276,Agent,1,1,False
277,Agent,2,2,False
278,Agent,2,2,False
279,Agent,50,50,False
280,Agent,50,50,False
281,Agent,50,50,False
282,Agent,50,50,False
283,Agent,50,50,False
284,Agent,50,50,False
285,Agent,50,50,False
286,Agent,50,50,False
287,Agent,50,50,False
288,Agent,50,50,False
289,Agent,50,50,False
290,Agent,50,50,False
291,Agent,50,50,False
292,Agent,50,50,False
293,Agent,50,50,False
294,Agent,50,50,False
295,Agent,50,50,False
296,Agent,50,50,False
297,Agent,50,50,False
298,Agent,50,50,False
299,Agent,50,50,False
300,Agent,50,50,False
301,Agent,50,50,False
302,Agent,50,50,False
303,Agent,50,50,False
304,Agent,50,50,False
305,Agent,50,50,False
306,Agent,50,50,False
307,Agent,50,50,False
308,Agent,50,50,False
309,Agent,50,50,False
310,Agent,50,50,False
311,Agent,16,-35,True
312,Agent,1,1,False
313,Agent,1,1,False
314,Agent,1,1,False
315,Agent,1,1,False
316,Agent,1,1,False
317,Agent,1,1,False
318,Agent,1,1,False
319,Agent,1,1,False
320,Agent,1,1,False
321,Agent,1,1,False
322,Agent,1,1,False
323,Agent,1,1,False
324,Agent,1,1,False
325,Agent,1,1,False
326,Agent,1,1,False
327,Agent,1,1,False
328,Agent,1,1,False
329,Agent,1,1,False
330,Agent,1,1,False
331,Agent,1,1,False
332,Agent,1,1,False
333,Agent,1,1,False
334,Agent,1,1,False
335,Agent,1,1,False
336,Agent,1,1,False
337,Agent,1,1,False
338,Agent,1,1,False
339,Agent,1,1,False
340,Agent,1,1,False
341,Agent,1,1,False
342,Agent,1,1,False
343,Agent,1,1,False
344,Agent,1,1,False
345,Agent,2,2,False
346,Agent,50,50,False
347,Agent,50,50,False
348,Agent,50,50,False
349,Agent,50,50,False
350,Agent,50,50,False
351,Agent,50,50,False
352,Agent,50,50,False
353,Agent,50,50,False
354,Agent,50,50,False
355,Agent,50,50,False
356,Agent,50,50,False
357,Agent,50,50,False
358,Agent,50,50,False
359,Agent,50,50,False
360,Agent,50,50,False
361,Agent,50,50,False
362,Agent,50,50,False
363,Agent,50,50,False
364,Agent,50,50,False
365,Agent,50,50,False
366,Agent,50,50,False
367,Agent,50,50,False
368,Agent,50,50,False
369,Agent,50,50,False
370,Agent,50,50,False
371,Agent,50,50,False
372,Agent,50,50,False
373,Agent,50,50,False
374,Agent,50,50,False
375,Agent,50,50,False
376,Agent,50,50,False
377,Agent,50,50,False
378,Agent,50,50,False
379,Agent,50,50,False
380,Agent,50,50,False
381,Agent,50,50,False
382,Agent,50,50,False
383,Agent,50,50,False
384,Agent,50,50,False
385,Agent,50,50,False
386,Agent,50,50,False
387,Agent,50,50,False
388,Agent,50,50,False
389,Agent,50,50,False
390,Agent,50,50,False
391,Agent,50,50,False
392,Agent,50,50,False
393,Agent,16,-35,True
394,Agent,1,1,False
395,Agent,1,1,False
396,Agent,1,1,False
397,Agent,1,1,False
398,Agent,1,1,False
399,Agent,1,1,False
400,Agent,1,1,False
401,Agent,1,1,False
402,Agent,1,1,False
403,Agent,1,1,False
404,Agent,1,1,False
405,Agent,1,1,False
406,Agent,1,1,False
407,Agent,1,1,False
408,Agent,1,1,False
409,Agent,1,1,False
410,Agent,1,1,False
411,Agent,1,1,False
412,Agent,1,1,False
413,Agent,1,1,False
414,Agent,1,1,False
415,Agent,1,1,False
416,Agent,1,1,False
417,Agent,1,1,False
418,Agent,1,1,False
419,Agent,1,1,False
420,Agent,1,1,False
421,Agent,1,1,False
422,Agent,1,1,False
423,Agent,1,1,False
424,Agent,1,1,False
425,Agent,2,2,False
426,Agent,1,1,False
427,Agent,1,1,False
428,Agent,50,50,False
429,Agent,50,50,False
430,Agent,50,50,False
431,Agent,50,50,False
432,Agent,9,9,False
433,Agent,50,50,False
434,Agent,50,50,False
435,Agent,50,50,False
436,Agent,50,50,False
437,Agent,50,50,False
438,Agent,50,50,False
439,Agent,50,50,False
440,Agent,50,50,False
441,Agent,50,50,False
442,Agent,50,50,False
443,Agent,50,50,False
444,Agent,50,50,False
445,Agent,50,50,False
446,Agent,50,50,False
447,Agent,50,50,False
448,Agent,50,50,False
449,Agent,50,50,False
450,Agent,50,50,False
451,Agent,50,50,False
452,Agent,50,50,False
453,Agent,50,50,False
454,Agent,50,50,False
455,Agent,50,50,False
456,Agent,50,50,False
457,Agent,50,50,False
458,Agent,50,50,False
459,Agent,50,50,False
460,Agent,50,50,False
461,Agent,50,50,False
462,Agent,23,-28,True
463,Agent,1,1,False
464,Agent,1,1,False
465,Agent,1,1,False
466,Agent,1,1,False
467,Agent,1,1,False
468,Agent,1,1,False
469,Agent,1,1,False
470,Agent,1,1,False
471,Agent,1,1,False
472,Agent,1,1,False
473,Agent,1,1,False
474,Agent,1,1,False
475,Agent,1,1,False
476,Agent,1,1,False
477,Agent,1,1,False
478,Agent,1,1,False
479,Agent,1,1,False
480,Agent,1,1,False
481,Agent,1,1,False
482,Agent,1,1,False
483,Agent,1,1,False
484,Agent,1,1,False
485,Agent,1,1,False
486,Agent,1,1,False
487,Agent,1,1,False
488,Agent,1,1,False
489,Agent,1,1,False
490,Agent,1,1,False
491,Agent,1,1,False
492,Agent,1,1,False
493,Agent,1,1,False
494,Agent,1,1,False
495,Agent,1,1,False
496,Agent,1,1,False
497,Agent,2,2,False
498,Agent,2,2,False
499,Agent,3,3,False
500,Agent,50,50,False
501,Agent,50,50,False
502,Agent,50,50,False
503,Agent,50,50,False
504,Agent,50,50,False
505,Agent,50,50,False
506,Agent,50,50,False
507,Agent,50,50,False
508,Agent,50,50,False
509,Agent,50,50,False
510,Agent,50,50,False
511,Agent,50,50,False
512,Agent,50,50,False
513,Agent,50,50,False
514,Agent,50,50,False
515,Agent,50,50,False
516,Agent,50,50,False
517,Agent,50,50,False
518,Agent,20,-31,True
519,Agent,1,1,False
520,Agent,1,1,False
521,Agent,1,1,False
522,Agent,1,1,False
523,Agent,1,1,False
524,Agent,1,1,False
525,Agent,1,1,False
526,Agent,1,1,False
527,Agent,1,1,False
528,Agent,1,1,False
529,Agent,1,1,False
530,Agent,1,1,False
531,Agent,1,1,False
532,Agent,1,1,False
533,Agent,1,1,False
534,Agent,1,1,False
535,Agent,1,1,False
536,Agent,1,1,False
537,Agent,1,1,False
538,Agent,1,1,False
539,Agent,1,1,False
540,Agent,1,1,False
541,Agent,1,1,False
542,Agent,1,1,False
543,Agent,2,2,False
544,Agent,1,1,False
545,Agent,1,1,False
546,Agent,1,1,False
547,Agent,1,1,False
548,Agent,1,1,False
549,Agent,1,1,False
550,Agent,1,1,False
551,Agent,1,1,False
552,Agent,2,2,False
553,Agent,50,50,False
554,Agent,50,50,False
555,Agent,50,50,False
556,Agent,50,50,False
557,Agent,50,50,False
558,Agent,50,50,False
559,Agent,50,50,False
560,Agent,50,50,False
561,Agent,50,50,False
562,Agent,50,50,False
563,Agent,50,50,False
564,Agent,50,50,False
565,Agent,50,50,False
566,Agent,50,50,False
567,Agent,50,50,False
568,Agent,50,50,False
569,Agent,50,50,False
570,Agent,50,50,False
571,Agent,50,50,False
572,Agent,50,50,False
573,Agent,50,50,False
574,Agent,50,50,False
575,Agent,50,50,False
576,Agent,50,50,False
577,Agent,50,50,False
578,Agent,50,50,False
579,Agent,50,50,False
580,Agent,50,50,False
581,Agent,50,50,False
582,Agent,50,50,False
583,Agent,50,50,False
584,Agent,50,50,False
585,Agent,50,50,False
586,Agent,50,50,False
587,Agent,50,50,False
588,Agent,50,50,False
589,Agent,50,50,False
590,Agent,50,50,False
591,Agent,50,50,False
592,Agent,50,50,False
593,Agent,50,50,False
594,Agent,50,50,False
595,Agent,50,50,False
596,Agent,50,50,False
597,Agent,50,50,False
598,Agent,50,50,False
599,Agent,50,50,False
600,Agent,50,50,False
601,Agent,50,50,False
602,Agent,46,-5,True
603,Agent,1,1,False
604,Agent,1,1,False
605,Agent,1,1,False
606,Agent,1,1,False
607,Agent,1,1,False
608,Agent,1,1,False
609,Agent,1,1,False
610,Agent,1,1,False
611,Agent,1,1,False
612,Agent,1,1,False
613,Agent,1,1,False
614,Agent,1,1,False
615,Agent,1,1,False
616,Agent,1,1,False
617,Agent,1,1,False
618,Agent,1,1,False
619,Agent,1,1,False
620,Agent,1,1,False
621,Agent,1,1,False
622,Agent,1,1,False
623,Agent,1,1,False
624,Agent,1,1,False
625,Agent,1,1,False
626,Agent,1,1,False
627,Agent,1,1,False
628,Agent,1,1,False
629,Agent,3,3,False
630,Agent,2,2,False
631,Agent,50,50,False
632,Agent,50,50,False
633,Agent,50,50,False
634,Agent,50,50,False
635,Agent,50,50,False
636,Agent,50,50,False
637,Agent,50,50,False
638,Agent,50,50,False
639,Agent,50,50,False
640,Agent,50,50,False
641,Agent,50,50,False
642,Agent,50,50,False
643,Agent,50,50,False
644,Agent,50,50,False
645,Agent,50,50,False
646,Agent,50,50,False
647,Agent,50,50,False
648,Agent,50,50,False
649,Agent,50,50,False
650,Agent,13,-38,True
651,Agent,1,1,False
652,Agent,1,1,False
653,Agent,1,1,False
654,Agent,1,1,False
655,Agent,1,1,False
656,Agent,1,1,False
657,Agent,1,1,False
658,Agent,1,1,False
659,Agent,1,1,False
660,Agent,1,1,False
661,Agent,1,1,False
662,Agent,1,1,False
663,Agent,1,1,False
664,Agent,1,1,False
665,Agent,1,1,False
666,Agent,1,1,False
667,Agent,1,1,False
668,Agent,1,1,False
669,Agent,1,1,False
670,Agent,1,1,False
671,Agent,1,1,False
672,Agent,1,1,False
673,Agent,2,2,False
674,Agent,1,1,False
675,Agent,1,1,False
676,Agent,1,1,False
677,Agent,1,1,False
678,Agent,3,3,False
679,Agent,1,1,False
680,Agent,1,1,False
681,Agent,3,3,False
682,Agent,50,50,False
683,Agent,50,50,False
684,Agent,50,50,False
685,Agent,50,50,False
686,Agent,50,50,False
687,Agent,50,50,False
688,Agent,50,50,False
689,Agent,50,50,False
690,Agent,50,50,False
691,Agent,50,50,False
692,Agent,50,50,False
693,Agent,50,50,False
694,Agent,50,50,False
695,Agent,50,50,False
696,Agent,50,50,False
697,Agent,50,50,False
698,Agent,50,50,False
699,Agent,50,50,False
700,Agent,50,50,False
701,Agent,50,50,False
702,Agent,50,50,False
703,Agent,50,50,False
704,Agent,50,50,False
705,Agent,50,50,False
706,Agent,50,50,False
707,Agent,50,50,False
708,Agent,50,50,False
709,Agent,50,50,False
710,Agent,50,50,False
711,Agent,50,50,False
712,Agent,50,50,False
713,Agent,50,50,False
714,Agent,50,50,False
715,Agent,50,50,False
716,Agent,50,50,False
717,Agent,50,50,False
718,Agent,50,50,False
719,Agent,50,50,False
720,Agent,50,50,False
721,Agent,50,50,False
722,Agent,50,50,False
723,Agent,50,50,False
724,Agent,50,50,False
725,Agent,50,50,False
726,Agent,50,50,False
727,Agent,50,50,False
728,Agent,50,50,False
729,Agent,50,50,False
730,Agent,43,-8,True
731,Agent,1,1,False
732,Agent,1,1,False
733,Agent,1,1,False
734,Agent,1,1,False
735,Agent,1,1,False
736,Agent,1,1,False
737,Agent,1,1,False
738,Agent,1,1,False
739,Agent,1,1,False
740,Agent,1,1,False
741,Agent,1,1,False
742,Agent,1,1,False
743,Agent,1,1,False
744,Agent,1,1,False
745,Agent,1,1,False
746,Agent,1,1,False
747,Agent,1,1,False
748,Agent,1,1,False
749,Agent,1,1,False
750,Agent,1,1,False
751,Agent,1,1,False
752,Agent,1,1,False
753,Agent,1,1,False
754,Agent,1,1,False
755,Agent,1,1,False
756,Agent,1,1,False
757,Agent,1,1,False
758,Agent,1,1,False
759,Agent,1,1,False
760,Agent,1,1,False
761,Agent,1,1,False
762,Agent,50,50,False
763,Agent,50,50,False
764,Agent,50,50,False
765,Agent,50,50,False
766,Agent,50,50,False
767,Agent,50,50,False
768,Agent,50,50,False
769,Agent,50,50,False
770,Agent,50,50,False
771,Agent,50,50,False
772,Agent,50,50,False
773,Agent,50,50,False
774,Agent,50,50,False
775,Agent,50,50,False
776,Agent,50,50,False
777,Agent,50,50,False
778,Agent,50,50,False
779,Agent,50,50,False
780,Agent,50,50,False
781,Agent,50,50,False
782,Agent,50,50,False
783,Agent,50,50,False
784,Agent,12,-39,True
785,Agent,1,1,False
786,Agent,1,1,False
787,Agent,1,1,False
788,Agent,1,1,False
789,Agent,1,1,False
790,Agent,1,1,False
791,Agent,1,1,False
792,Agent,1,1,False
793,Agent,1,1,False
794,Agent,1,1,False
795,Agent,1,1,False
796,Agent,1,1,False
797,Agent,1,1,False
798,Agent,1,1,False
799,Agent,1,1,False
800,Agent,1,1,False
801,Agent,1,1,False
802,Agent,1,1,False
803,Agent,1,1,False
804,Agent,1,1,False
805,Agent,1,1,False
806,Agent,1,1,False
807,Agent,1,1,False
808,Agent,1,1,False
809,Agent,1,1,False
810,Agent,1,1,False
811,Agent,1,1,False
812,Agent,1,1,False
813,Agent,2,2,False
814,Agent,2,2,False
815,Agent,1,1,False
816,Agent,1,1,False
817,Agent,2,2,False
818,Agent,2,2,False
819,Agent,50,50,False
820,Agent,50,50,False
821,Agent,50,50,False
822,Agent,50,50,False
823,Agent,50,50,False
824,Agent,50,50,False
825,Agent,50,50,False
826,Agent,50,50,False
827,Agent,50,50,False
828,Agent,50,50,False
829,Agent,50,50,False
830,Agent,50,50,False
831,Agent,50,50,False
832,Agent,50,50,False
833,Agent,50,50,False
834,Agent,50,50,False
835,Agent,50,50,False
836,Agent,22,-29,True
837,Agent,1,1,False
838,Agent,1,1,False
839,Agent,1,1,False
840,Agent,1,1,False
841,Agent,1,1,False
842,Agent,1,1,False
843,Agent,1,1,False
844,Agent,1,1,False
845,Agent,1,1,False
846,Agent,1,1,False
847,Agent,1,1,False
848,Agent,1,1,False
849,Agent,1,1,False
850,Agent,1,1,False
851,Agent,1,1,False
852,Agent,1,1,False
853,Agent,1,1,False
854,Agent,1,1,False
855,Agent,1,1,False
856,Agent,1,1,False
857,Agent,1,1,False
858,Agent,1,1,False
859,Agent,1,1,False
860,Agent,1,1,False
861,Agent,1,1,False
862,Agent,1,1,False
863,Agent,1,1,False
864,Agent,1,1,False
865,Agent,1,1,False
866,Agent,1,1,False
867,Agent,1,1,False
868,Agent,1,1,False
869,Agent,1,1,False
870,Agent,2,2,False
871,Agent,2,2,False
872,Agent,50,50,False
873,Agent,50,50,False
874,Agent,50,50,False
875,Agent,50,50,False
876,Agent,50,50,False
877,Agent,50,50,False
878,Agent,50,50,False
879,Agent,50,50,False
880,Agent,50,50,False
881,Agent,50,50,False
882,Agent,50,50,False
883,Agent,50,50,False
884,Agent,50,50,False
885,Agent,50,50,False
886,Agent,50,50,False
887,Agent,50,50,False
888,Agent,50,50,False
889,Agent,50,50,False
890,Agent,50,50,False
891,Agent,50,50,False
892,Agent,30,-21,True
893,Agent,1,1,False
894,Agent,1,1,False
895,Agent,1,1,False
896,Agent,1,1,False
897,Agent,1,1,False
898,Agent,1,1,False
899,Agent,1,1,False
900,Agent,1,1,False
901,Agent,1,1,False
902,Agent,1,1,False
903,Agent,1,1,False
904,Agent,1,1,False
905,Agent,1,1,False
906,Agent,1,1,False
907,Agent,1,1,False
908,Agent,1,1,False
909,Agent,1,1,False
910,Agent,1,1,False
911,Agent,1,1,False
912,Agent,1,1,False
913,Agent,1,1,False
914,Agent,1,1,False
915,Agent,1,1,False
916,Agent,1,1,False
917,Agent,1,1,False
918,Agent,1,1,False
919,Agent,8,8,False
920,Agent,50,50,False
921,Agent,50,50,False
922,Agent,50,50,False
923,Agent,50,50,False
924,Agent,50,50,False
925,Agent,50,50,False
926,Agent,50,50,False
927,Agent,50,50,False
928,Agent,50,50,False
929,Agent,23,-28,True
930,Agent,1,1,False
931,Agent,1,1,False
932,Agent,1,1,False
933,Agent,1,1,False
934,Agent,1,1,False
935,Agent,1,1,False
936,Agent,1,1,False
937,Agent,1,1,False
938,Agent,1,1,False
939,Agent,1,1,False
940,Agent,1,1,False
941,Agent,1,1,False
942,Agent,1,1,False
943,Agent,1,1,False
944,Agent,1,1,False
945,Agent,1,1,False
946,Agent,1,1,False
947,Agent,1,1,False
948,Agent,1,1,False
949,Agent,1,1,False
950,Agent,1,1,False
951,Agent,1,1,False
952,Agent,1,1,False
953,Agent,1,1,False
954,Agent,1,1,False
955,Agent,1,1,False
956,Agent,1,1,False
957,Agent,1,1,False
958,Agent,1,1,False
959,Agent,1,1,False
960,Agent,1,1,False
961,Agent,1,1,False
962,Agent,1,1,False
963,Agent,2,2,False
964,Agent,1,1,False
965,Agent,50,50,False
966,Agent,50,50,False
967,Agent,50,50,False
968,Agent,22,-29,True
969,Agent,1,1,False
970,Agent,1,1,False
971,Agent,1,1,False
972,Agent,1,1,False
973,Agent,1,1,False
974,Agent,1,1,False
975,Agent,1,1,False
976,Agent,1,1,False
977,Agent,1,1,False
978,Agent,1,1,False
979,Agent,1,1,False
980,Agent,1,1,False
981,Agent,1,1,False
982,Agent,1,1,False
983,Agent,1,1,False
984,Agent,1,1,False
985,Agent,1,1,False
986,Agent,1,1,False
987,Agent,1,1,False
988,Agent,1,1,False
989,Agent,1,1,False
